#ROUND;DATE;HOUR;HOME-TEAM;SCORE;AWAY-TEAM
2;05/10/2003;18:00;Flamengo/RJ;0x3;Paraná/PR
2;05/10/2003;16:00;Goiás/GO;3x1;Bahia/BA
2;05/10/2003;16:00;Atlético/MG;2x1;Vasco/RJ
2;05/10/2003;16:00;Juventude/RS;2x2;Fortaleza/CE
2;05/10/2003;18:00;Criciúma/SC;1x3;Cruzeiro/MG
2;05/10/2003;16:00;Guarani/SP;2x1;Coritiba/PR
2;08/10/2003;21:40;Cruzeiro/MG;2x0;Flamengo/RJ
2;08/10/2003;20:30;Coritiba/PR;1x0;Goiás/GO
2;08/10/2003;20:30;Vasco/RJ;1x1;Juventude/RS
2;08/10/2003;20:30;Corinthians/SP;0x3;São Caetano/SP
2;08/10/2003;21:40;Bahia/BA;3x0;São Paulo/SP
2;08/10/2003;21:40;Santos/SP;1x1;Guarani/SP
2;08/10/2003;20:30;Ponte Preta/SP;2x2;Atlético/PR
2;08/10/2003;20:30;Fortaleza/CE;2x2;Grêmio/RS
2;09/10/2003;20:30;Paraná/PR;4x2;Paysandu/PA
2;09/10/2003;20:30;Fluminense/RJ;2x0;Vitória/BA
2;09/10/2003;20:30;Figueirense/SC;0x1;Atlético/MG
2;09/10/2003;20:30;Internacional/RS;2x0;Criciúma/SC
2;11/10/2003;16:00;Atlético/PR;2x0;Coritiba/PR
2;11/10/2003;16:00;Guarani/SP;1x3;Ponte Preta/SP
2;11/10/2003;16:00;São Caetano/SP;2x2;Santos/SP
2;12/10/2003;16:00;Vitória/BA;2x1;Bahia/BA
2;12/10/2003;18:00;Flamengo/RJ;2x1;Vasco/RJ
2;12/10/2003;16:00;Goiás/GO;6x1;Fluminense/RJ
2;12/10/2003;16:00;São Paulo/SP;3x0;Corinthians/SP
2;12/10/2003;16:00;Atlético/MG;0x1;Cruzeiro/MG
2;12/10/2003;18:00;Internacional/RS;0x1;Grêmio/RS
2;12/10/2003;16:00;Juventude/RS;1x1;Paraná/PR
2;12/10/2003;16:00;Figueirense/SC;4x2;Criciúma/SC
2;15/10/2003;16:00;Paysandu/PA;3x0;Fortaleza/CE
2;18/10/2003;16:00;Guarani/SP;2x0;Fluminense/RJ
2;18/10/2003;16:00;Goiás/GO;3x1;São Paulo/SP
2;18/10/2003;16:00;Coritiba/PR;3x2;Bahia/BA
2;18/10/2003;18:00;Flamengo/RJ;2x0;Paysandu/PA
2;18/10/2003;18:00;Grêmio/RS;2x2;Atlético/MG
2;19/10/2003;16:00;Santos/SP;3x2;Atlético/PR
2;19/10/2003;16:00;Paraná/PR;4x0;Internacional/RS
2;19/10/2003;16:00;Criciúma/SC;2x1;Vasco/RJ
2;19/10/2003;17:00;Fortaleza/CE;1x1;Figueirense/SC
2;19/10/2003;17:00;Vitória/BA;0x0;São Caetano/SP
2;19/10/2003;18:00;Corinthians/SP;3x0;Ponte Preta/SP
2;19/10/2003;18:00;Cruzeiro/MG;1x2;Juventude/RS
2;22/10/2003;20:30;São Caetano/SP;2x0;Coritiba/PR
2;22/10/2003;20:30;Ponte Preta/SP;0x2;Goiás/GO
2;22/10/2003;20:30;Atlético/PR;1x2;Vitória/BA
2;22/10/2003;20:30;Internacional/RS;1x0;Cruzeiro/MG
2;22/10/2003;21:40;Figueirense/SC;0x0;Flamengo/RJ
2;22/10/2003;21:40;Fluminense/RJ;1x0;Corinthians/SP
2;22/10/2003;21:40;Bahia/BA;4x7;Santos/SP
2;23/10/2003;21:30;Paysandu/PA;4x0;Criciúma/SC
2;23/10/2003;20:30;Atlético/MG;2x2;Paraná/PR
2;23/10/2003;20:30;Juventude/RS;1x2;Grêmio/RS
2;23/10/2003;20:30;Vasco/RJ;1x1;Fortaleza/CE
2;23/10/2003;20:30;São Paulo/SP;3x3;Guarani/SP
2;25/10/2003;16:00;Bahia/BA;2x2;Fluminense/RJ
2;25/10/2003;16:00;Coritiba/PR;0x4;Santos/SP
2;25/10/2003;17:00;Ponte Preta/SP;1x1;Vitória/BA
2;25/10/2003;18:00;Cruzeiro/MG;1x0;Figueirense/SC
2;26/10/2003;16:00;Paraná/PR;3x3;Vasco/RJ
2;26/10/2003;16:00;Corinthians/SP;2x3;Atlético/PR
2;26/10/2003;16:00;São Caetano/SP;0x1;São Paulo/SP
2;26/10/2003;16:00;Criciúma/SC;2x2;Fortaleza/CE
2;26/10/2003;16:00;Goiás/GO;3x0;Guarani/SP
2;26/10/2003;17:00;Paysandu/PA;1x0;Atlético/MG
2;26/10/2003;18:00;Flamengo/RJ;2x1;Grêmio/RS
2;26/10/2003;18:00;Internacional/RS;0x0;Juventude/RS
2;01/11/2003;16:00;Guarani/SP;3x2;Bahia/BA
2;01/11/2003;16:00;Atlético/PR;1x0;São Caetano/SP
2;01/11/2003;16:00;Grêmio/RS;0x2;Paraná/PR
2;01/11/2003;18:00;Fluminense/RJ;2x2;Ponte Preta/SP
2;01/11/2003;18:00;Atlético/MG;1x1;Criciúma/SC
2;02/11/2003;16:00;Fortaleza/CE;1x2;Cruzeiro/MG
2;02/11/2003;16:00;Figueirense/SC;6x0;Paysandu/PA
2;02/11/2003;16:00;Santos/SP;2x1;Corinthians/SP
2;02/11/2003;18:00;Juventude/RS;2x2;Flamengo/RJ
2;02/11/2003;17:00;Vitória/BA;3x4;Goiás/GO
2;02/11/2003;18:00;São Paulo/SP;1x0;Coritiba/PR
2;02/11/2003;18:00;Vasco/RJ;0x1;Internacional/RS
2;05/11/2003;20:30;Juventude/RS;3x1;Criciúma/SC
2;05/11/2003;20:30;Internacional/RS;1x1;Fortaleza/CE
2;05/11/2003;20:30;Paraná/PR;1x1;Figueirense/SC
2;05/11/2003;21:30;Paysandu/PA;1x2;Vasco/RJ
2;05/11/2003;21:40;São Paulo/SP;1x0;Fluminense/RJ
2;05/11/2003;21:40;Coritiba/PR;1x0;Corinthians/SP
2;05/11/2003;21:40;Santos/SP;3x1;Vitória/BA
2;05/11/2003;21:40;Cruzeiro/MG;3x0;Grêmio/RS
2;06/11/2003;20:30;Goiás/GO;4x1;Atlético/PR
2;06/11/2003;21:30;Bahia/BA;1x0;Ponte Preta/SP
2;06/11/2003;21:40;Guarani/SP;0x1;São Caetano/SP
2;06/11/2003;21:40;Flamengo/RJ;3x2;Atlético/MG
2;08/11/2003;16:00;Fluminense/RJ;3x2;Coritiba/PR
2;08/11/2003;18:00;Grêmio/RS;2x0;Paysandu/PA
2;08/11/2003;18:00;Criciúma/SC;1x2;Paraná/PR
2;09/11/2003;16:00;Ponte Preta/SP;3x4;Santos/SP
2;09/11/2003;16:00;Fortaleza/CE;4x1;Flamengo/RJ
2;09/11/2003;16:00;Vasco/RJ;0x1;Cruzeiro/MG
2;09/11/2003;16:00;Atlético/PR;4x3;São Paulo/SP
2;09/11/2003;16:00;São Caetano/SP;4x1;Bahia/BA
2;09/11/2003;16:00;Figueirense/SC;2x1;Juventude/RS
2;09/11/2003;17:00;Vitória/BA;0x0;Guarani/SP
2;09/11/2003;18:00;Corinthians/SP;2x0;Goiás/GO
2;09/11/2003;18:00;Atlético/MG;1x2;Internacional/RS
2;22/11/2003;17:00;Atlético/MG;2x0;Fortaleza/CE
2;22/11/2003;17:00;Figueirense/SC;3x2;Internacional/RS
2;22/11/2003;17:00;Coritiba/PR;1x1;Ponte Preta/SP
2;22/11/2003;18:00;Flamengo/RJ;1x0;Criciúma/SC
2;22/11/2003;18:00;Grêmio/RS;4x3;Vasco/RJ
2;23/11/2003;16:00;Santos/SP;3x1;Fluminense/RJ
2;23/11/2003;16:00;Paraná/PR;1x3;Cruzeiro/MG
2;23/11/2003;17:00;São Caetano/SP;1x0;Goiás/GO
2;23/11/2003;17:00;Bahia/BA;0x2;Atlético/PR
2;23/11/2003;18:00;Guarani/SP;0x1;Corinthians/SP
2;23/11/2003;18:00;São Paulo/SP;3x1;Vitória/BA
2;23/11/2003;18:00;Paysandu/PA;3x2;Juventude/RS
2;29/11/2003;17:00;Vasco/RJ;1x0;Figueirense/SC
2;29/11/2003;17:00;Juventude/RS;1x0;Atlético/MG
2;29/11/2003;17:00;Atlético/PR;3x1;Guarani/SP
2;29/11/2003;18:00;Fluminense/RJ;2x1;São Caetano/SP
2;29/11/2003;18:00;Internacional/RS;3x1;Flamengo/RJ
2;30/11/2003;16:00;Cruzeiro/MG;2x1;Paysandu/PA
2;30/11/2003;16:00;Goiás/GO;3x0;Santos/SP
2;30/11/2003;18:00;Ponte Preta/SP;1x2;São Paulo/SP
2;30/11/2003;17:00;Vitória/BA;1x0;Coritiba/PR
2;30/11/2003;18:00;Corinthians/SP;1x2;Bahia/BA
2;30/11/2003;16:00;Fortaleza/CE;5x3;Paraná/PR
2;30/11/2003;16:00;Criciúma/SC;0x2;Grêmio/RS
2;06/12/2003;17:00;Vitória/BA;0x1;Atlético/MG
2;06/12/2003;17:00;Goiás/GO;0x3;Figueirense/SC
2;06/12/2003;18:00;Atlético/PR;2x2;Vasco/RJ
2;06/12/2003;18:00;Corinthians/SP;1x1;Paraná/PR
2;07/12/2003;16:00;Cruzeiro/MG;5x2;Fluminense/RJ
2;07/12/2003;16:00;Guarani/SP;2x1;Paysandu/PA
2;07/12/2003;16:00;Fortaleza/CE;2x2;Coritiba/PR
2;07/12/2003;16:00;Flamengo/RJ;1x1;Ponte Preta/SP
2;07/12/2003;16:00;Criciúma/SC;3x2;Bahia/BA
2;07/12/2003;16:00;Santos/SP;2x2;Grêmio/RS
2;07/12/2003;18:00;Internacional/RS;1x1;São Paulo/SP
2;07/12/2003;18:00;Juventude/RS;2x1;São Caetano/SP
2;13/12/2003;18:00;Paraná/PR;2x0;Vitória/BA
2;13/12/2003;18:00;São Caetano/SP;5x0;Internacional/RS
2;13/12/2003;18:00;Coritiba/PR;2x0;Criciúma/SC
2;13/12/2003;18:00;Figueirense/SC;2x0;Guarani/SP
2;13/12/2003;18:00;Atlético/MG;3x2;Goiás/GO
2;14/12/2003;16:00;São Paulo/SP;1x3;Flamengo/RJ
2;14/12/2003;16:00;Vasco/RJ;1x1;Santos/SP
2;14/12/2003;16:00;Fluminense/RJ;1x0;Juventude/RS
2;14/12/2003;16:00;Grêmio/RS;3x0;Corinthians/SP
2;14/12/2003;16:00;Paysandu/PA;2x2;Atlético/PR
2;14/12/2003;16:00;Ponte Preta/SP;2x0;Fortaleza/CE
2;14/12/2003;16:00;Bahia/BA;0x7;Cruzeiro/MG
1;21/04/2004;16:00;Botafogo/RJ;1x4;Goiás/GO
1;21/04/2004;16:00;Figueirense/SC;1x0;Internacional/RS
1;21/04/2004;16:00;São Caetano/SP;1x0;Vitória/BA
1;21/04/2004;18:00;Cruzeiro/MG;2x1;Juventude/RS
1;21/04/2004;18:00;Palmeiras/SP;0x0;Atlético/MG
1;21/04/2004;21:45;Grêmio/RS;0x0;Flamengo/RJ
1;21/04/2004;21:45;Ponte Preta/SP;3x2;Corinthians/SP
1;21/04/2004;21:45;Paraná/PR;3x2;Santos/SP
1;22/04/2004;20:30;Coritiba/PR;1x0;Guarani/SP
1;22/04/2004;20:30;Vasco/RJ;0x1;Criciúma/SC
1;22/04/2004;20:30;Paysandu/PA;3x3;Fluminense/RJ
1;22/04/2004;20:30;São Paulo/SP;1x0;Atlético/PR
1;24/04/2004;16:00;Flamengo/RJ;0x0;Ponte Preta/SP
1;24/04/2004;16:00;Goiás/GO;2x2;Cruzeiro/MG
1;24/04/2004;16:00;Juventude/RS;1x1;Grêmio/RS
1;25/04/2004;16:00;Internacional/RS;1x0;Palmeiras/SP
1;25/04/2004;16:00;Atlético/MG;1x1;Vasco/RJ
1;25/04/2004;16:00;Fluminense/RJ;1x1;Coritiba/PR
1;25/04/2004;16:00;Corinthians/SP;2x1;Paysandu/PA
1;25/04/2004;16:00;Guarani/SP;1x1;São Caetano/SP
1;25/04/2004;16:00;Atlético/PR;0x3;Figueirense/SC
1;25/04/2004;17:00;Vitória/BA;3x1;Paraná/PR
1;25/04/2004;18:00;Criciúma/SC;1x1;São Paulo/SP
1;25/04/2004;18:00;Santos/SP;2x0;Botafogo/RJ
1;28/04/2004;20:30;Botafogo/RJ;2x2;Atlético/MG
1;28/04/2004;20:30;Coritiba/PR;1x1;Internacional/RS
1;28/04/2004;20:30;Cruzeiro/MG;2x2;Criciúma/SC
1;28/04/2004;20:30;Paysandu/PA;0x3;Atlético/PR
1;28/04/2004;20:30;São Caetano/SP;1x0;Juventude/RS
1;28/04/2004;20:30;Ponte Preta/SP;2x0;Goiás/GO
1;28/04/2004;21:45;Figueirense/SC;2x1;Santos/SP
1;28/04/2004;21:45;Grêmio/RS;4x0;Corinthians/SP
1;28/04/2004;21:45;São Paulo/SP;1x0;Fluminense/RJ
1;29/04/2004;20:30;Vasco/RJ;0x1;Guarani/SP
1;29/04/2004;20:30;Paraná/PR;2x1;Flamengo/RJ
1;29/04/2004;20:30;Palmeiras/SP;2x2;Vitória/BA
1;01/05/2004;16:00;Internacional/RS;1x0;Paysandu/PA
1;01/05/2004;16:00;Criciúma/SC;1x0;Botafogo/RJ
1;01/05/2004;18:00;Goiás/GO;4x0;Grêmio/RS
1;01/05/2004;18:00;Atlético/MG;1x2;Ponte Preta/SP
1;02/05/2004;16:00;Flamengo/RJ;1x1;São Caetano/SP
1;02/05/2004;16:00;Santos/SP;1x2;Cruzeiro/MG
1;02/05/2004;16:00;Fluminense/RJ;1x0;Vasco/RJ
1;02/05/2004;16:00;Corinthians/SP;0x4;Palmeiras/SP
1;02/05/2004;16:00;Juventude/RS;4x0;Paraná/PR
1;02/05/2004;17:00;Vitória/BA;3x1;Figueirense/SC
1;02/05/2004;18:00;Guarani/SP;2x3;São Paulo/SP
1;02/05/2004;18:00;Atlético/PR;1x1;Coritiba/PR
1;08/05/2004;16:00;Guarani/SP;0x0;Atlético/PR
1;08/05/2004;16:00;Paraná/PR;2x0;Cruzeiro/MG
1;08/05/2004;18:00;Vasco/RJ;1x1;Grêmio/RS
1;08/05/2004;18:00;Palmeiras/SP;3x0;Ponte Preta/SP
1;09/05/2004;16:00;Internacional/RS;0x0;Fluminense/RJ
1;09/05/2004;16:00;Atlético/MG;2x2;Corinthians/SP
1;09/05/2004;16:00;Santos/SP;2x1;Juventude/RS
1;09/05/2004;16:00;Botafogo/RJ;2x2;Paysandu/PA
1;09/05/2004;16:00;São Caetano/SP;5x0;Criciúma/SC
1;09/05/2004;17:00;Goiás/GO;1x0;Figueirense/SC
1;09/05/2004;18:00;Vitória/BA;5x1;Flamengo/RJ
1;09/05/2004;18:00;Coritiba/PR;1x2;São Paulo/SP
1;15/05/2004;18:00;Paysandu/PA;1x2;Vasco/RJ
1;15/05/2004;18:00;Atlético/PR;1x0;Santos/SP
1;16/05/2004;18:30;Corinthians/SP;1x0;Guarani/SP
1;16/05/2004;18:30;Fluminense/RJ;1x0;Vitória/BA
1;16/05/2004;16:00;Cruzeiro/MG;2x1;Palmeiras/SP
1;16/05/2004;16:00;Flamengo/RJ;1x2;Internacional/RS
1;16/05/2004;16:00;Juventude/RS;1x1;Atlético/MG
1;16/05/2004;16:00;Figueirense/SC;1x0;São Caetano/SP
1;16/05/2004;16:00;Criciúma/SC;7x2;Goiás/GO
1;16/05/2004;16:00;Ponte Preta/SP;0x0;Coritiba/PR
1;16/05/2004;18:00;Grêmio/RS;2x2;Botafogo/RJ
1;16/05/2004;18:00;São Paulo/SP;2x2;Paraná/PR
1;22/05/2004;16:00;Botafogo/RJ;1x1;Figueirense/SC
1;22/05/2004;16:00;Paysandu/PA;1x3;Grêmio/RS
1;22/05/2004;18:00;Internacional/RS;1x0;Goiás/GO
1;22/05/2004;18:00;Coritiba/PR;0x1;Atlético/MG
1;23/05/2004;16:00;São Caetano/SP;3x2;Vasco/RJ
1;23/05/2004;16:00;Santos/SP;0x4;Palmeiras/SP
1;23/05/2004;16:00;Flamengo/RJ;1x2;Fluminense/RJ
1;23/05/2004;16:00;Criciúma/SC;2x0;Vitória/BA
1;23/05/2004;16:00;Paraná/PR;0x1;Ponte Preta/SP
1;23/05/2004;16:00;Juventude/RS;2x0;Guarani/SP
1;23/05/2004;18:00;Cruzeiro/MG;2x1;São Paulo/SP
1;23/05/2004;18:00;Corinthians/SP;0x5;Atlético/PR
1;29/05/2004;16:00;Fluminense/RJ;1x1;Criciúma/SC
1;29/05/2004;16:00;Ponte Preta/SP;0x1;Juventude/RS
1;29/05/2004;18:00;Vitória/BA;2x1;Internacional/RS
1;29/05/2004;18:00;Palmeiras/SP;2x0;Coritiba/PR
1;30/05/2004;16:00;Goiás/GO;2x2;Flamengo/RJ
1;30/05/2004;16:00;Atlético/MG;3x3;Santos/SP
1;30/05/2004;16:00;Vasco/RJ;4x0;Botafogo/RJ
1;30/05/2004;16:00;São Paulo/SP;1x1;Corinthians/SP
1;30/05/2004;16:00;Guarani/SP;1x0;Paraná/PR
1;29/05/2004;16:00;Figueirense/SC;1x1;Paysandu/PA
1;30/05/2004;18:00;Grêmio/RS;1x2;São Caetano/SP
1;30/05/2004;18:00;Atlético/PR;3x1;Cruzeiro/MG
1;12/06/2004;16:00;Fluminense/RJ;1x1;Guarani/SP
1;12/06/2004;16:00;Paraná/PR;1x1;Botafogo/RJ
1;12/06/2004;18:00;Internacional/RS;4x1;Atlético/MG
1;12/06/2004;18:00;São Paulo/SP;3x2;Grêmio/RS
1;13/06/2004;16:00;Goiás/GO;1x1;Corinthians/SP
1;13/06/2004;16:00;Palmeiras/SP;2x2;Vasco/RJ
1;13/06/2004;16:00;Cruzeiro/MG;1x0;Paysandu/PA
1;13/06/2004;16:00;Coritiba/PR;1x0;São Caetano/SP
1;13/06/2004;16:00;Criciúma/SC;2x0;Juventude/RS
1;13/06/2004;16:00;Ponte Preta/SP;0x2;Figueirense/SC
1;13/06/2004;18:00;Flamengo/RJ;3x0;Atlético/PR
1;13/06/2004;18:00;Vitória/BA;1x2;Santos/SP
1;19/06/2004;16:00;Grêmio/RS;1x1;Coritiba/PR
1;19/06/2004;16:00;Atlético/PR;1x3;Vitória/BA
1;19/06/2004;18:00;Vasco/RJ;0x0;Paraná/PR
1;19/06/2004;18:00;Figueirense/SC;0x0;Cruzeiro/MG
1;20/06/2004;16:00;São Caetano/SP;1x1;Palmeiras/SP
1;20/06/2004;16:00;Corinthians/SP;1x1;Flamengo/RJ
1;20/06/2004;16:00;Botafogo/RJ;0x1;Ponte Preta/SP
1;20/06/2004;16:00;Paysandu/PA;1x0;São Paulo/SP
1;20/06/2004;16:00;Guarani/SP;2x1;Criciúma/SC
1;20/06/2004;16:00;Juventude/RS;1x1;Goiás/GO
1;20/06/2004;18:00;Atlético/MG;2x1;Fluminense/RJ
1;20/06/2004;18:00;Santos/SP;3x0;Internacional/RS
1;26/06/2004;16:00;Criciúma/SC;1x2;Grêmio/RS
1;26/06/2004;16:00;Coritiba/PR;1x1;Paraná/PR
1;26/06/2004;18:00;Santos/SP;2x1;Guarani/SP
1;26/06/2004;18:00;Flamengo/RJ;0x3;Figueirense/SC
1;27/06/2004;16:00;Atlético/MG;0x1;Atlético/PR
1;27/06/2004;16:00;Internacional/RS;1x3;Vasco/RJ
1;27/06/2004;16:00;Juventude/RS;1x0;Corinthians/SP
1;27/06/2004;16:00;Paysandu/PA;4x2;Vitória/BA
1;27/06/2004;16:00;Botafogo/RJ;3x3;Fluminense/RJ
1;27/06/2004;16:00;Palmeiras/SP;2x1;São Paulo/SP
1;27/06/2004;17:00;Goiás/GO;3x2;São Caetano/SP
1;27/06/2004;18:00;Ponte Preta/SP;1x0;Cruzeiro/MG
1;03/07/2004;16:00;Internacional/RS;3x0;Criciúma/SC
1;03/07/2004;16:00;São Paulo/SP;2x0;Ponte Preta/SP
1;03/07/2004;16:00;Figueirense/SC;2x2;Vasco/RJ
1;03/07/2004;16:00;Atlético/PR;4x1;Juventude/RS
1;03/07/2004;17:00;Vitória/BA;0x0;Goiás/GO
1;03/07/2004;18:00;Guarani/SP;1x1;Atlético/MG
1;03/07/2004;18:00;Fluminense/RJ;2x0;Grêmio/RS
1;04/07/2004;16:00;Paraná/PR;1x2;Palmeiras/SP
1;04/07/2004;16:00;São Caetano/SP;1x2;Botafogo/RJ
1;04/07/2004;16:00;Corinthians/SP;2x3;Santos/SP
1;04/07/2004;18:00;Flamengo/RJ;4x1;Paysandu/PA
1;04/07/2004;18:00;Cruzeiro/MG;0x3;Coritiba/PR
1;06/07/2004;20:30;Vasco/RJ;3x1;Vitória/BA
1;06/07/2004;20:30;Grêmio/RS;2x2;Figueirense/SC
1;06/07/2004;20:30;Goiás/GO;4x1;Fluminense/RJ
1;06/07/2004;20:30;São Paulo/SP;1x0;Atlético/MG
1;07/07/2004;20:30;Botafogo/RJ;5x1;Internacional/RS
1;07/07/2004;20:30;Paraná/PR;1x0;Atlético/PR
1;07/07/2004;20:30;Cruzeiro/MG;2x0;Guarani/SP
1;07/07/2004;20:30;Palmeiras/SP;4x1;Juventude/RS
1;07/07/2004;20:30;Paysandu/PA;0x0;São Caetano/SP
1;07/07/2004;21:45;Criciúma/SC;1x1;Flamengo/RJ
1;07/07/2004;21:45;Ponte Preta/SP;0x4;Santos/SP
1;07/07/2004;21:45;Coritiba/PR;1x2;Corinthians/SP
1;10/07/2004;16:00;Vitória/BA;1x0;Botafogo/RJ
1;10/07/2004;16:00;Santos/SP;2x1;São Paulo/SP
1;10/07/2004;16:00;Internacional/RS;2x0;Grêmio/RS
1;10/07/2004;16:00;Flamengo/RJ;0x1;Vasco/RJ
1;10/07/2004;16:00;Juventude/RS;1x0;Coritiba/PR
1;10/07/2004;17:00;Goiás/GO;3x2;Paysandu/PA
1;10/07/2004;18:00;Atlético/PR;0x0;Palmeiras/SP
1;10/07/2004;18:00;Corinthians/SP;1x0;Paraná/PR
1;10/07/2004;20:30;Fluminense/RJ;1x0;São Caetano/SP
1;10/07/2004;20:30;Figueirense/SC;2x0;Criciúma/SC
1;10/07/2004;15:30;Ponte Preta/SP;3x1;Guarani/SP
1;10/07/2004;20:30;Atlético/MG;2x0;Cruzeiro/MG
1;13/07/2004;20:30;Atlético/MG;1x1;Vitória/BA
1;13/07/2004;20:30;Corinthians/SP;1x0;Criciúma/SC
1;13/07/2004;20:30;Juventude/RS;2x1;Fluminense/RJ
1;13/07/2004;20:30;Vasco/RJ;2x3;Coritiba/PR
1;13/07/2004;20:30;Grêmio/RS;2x3;Cruzeiro/MG
1;13/07/2004;20:30;Guarani/SP;2x1;Internacional/RS
1;13/07/2004;20:30;Figueirense/SC;0x0;Paraná/PR
1;13/07/2004;20:30;Paysandu/PA;3x0;Ponte Preta/SP
1;13/07/2004;20:30;Atlético/PR;6x0;Goiás/GO
1;13/07/2004;21:45;Botafogo/RJ;1x1;Palmeiras/SP
1;13/07/2004;21:45;Santos/SP;2x0;Flamengo/RJ
1;13/07/2004;20:30;São Caetano/SP;0x0;São Paulo/SP
1;17/07/2004;16:00;Vitória/BA;1x1;Corinthians/SP
1;17/07/2004;16:00;Cruzeiro/MG;3x2;Botafogo/RJ
1;17/07/2004;16:00;Internacional/RS;6x0;Atlético/PR
1;17/07/2004;16:00;Palmeiras/SP;2x0;Grêmio/RS
1;17/07/2004;16:00;Paraná/PR;0x1;São Caetano/SP
1;17/07/2004;17:00;Goiás/GO;2x0;Guarani/SP
1;17/07/2004;18:00;Flamengo/RJ;0x1;Juventude/RS
1;17/07/2004;18:00;Fluminense/RJ;1x0;Santos/SP
1;17/07/2004;20:30;São Paulo/SP;2x1;Figueirense/SC
1;17/07/2004;20:30;Criciúma/SC;4x2;Atlético/MG
1;17/07/2004;20:30;Ponte Preta/SP;3x2;Vasco/RJ
1;17/07/2004;20:30;Coritiba/PR;1x1;Paysandu/PA
1;20/07/2004;20:30;Paysandu/PA;1x0;Palmeiras/SP
1;20/07/2004;20:30;Atlético/MG;0x2;Goiás/GO
1;20/07/2004;20:30;Guarani/SP;0x1;Flamengo/RJ
1;20/07/2004;20:30;Grêmio/RS;4x0;Paraná/PR
1;20/07/2004;20:30;Vasco/RJ;3x2;Cruzeiro/MG
1;20/07/2004;20:30;Corinthians/SP;0x0;Internacional/RS
1;20/07/2004;20:30;Figueirense/SC;1x1;Coritiba/PR
1;20/07/2004;20:30;São Caetano/SP;0x1;Ponte Preta/SP
1;20/07/2004;20:30;Juventude/RS;3x2;Vitória/BA
1;20/07/2004;21:45;Santos/SP;5x2;Criciúma/SC
1;20/07/2004;21:45;Atlético/PR;4x1;Fluminense/RJ
1;20/07/2004;21:45;Botafogo/RJ;1x0;São Paulo/SP
1;24/07/2004;16:00;Fluminense/RJ;2x0;Corinthians/SP
1;24/07/2004;16:00;São Paulo/SP;1x0;Vasco/RJ
1;24/07/2004;16:00;Internacional/RS;1x2;Juventude/RS
1;24/07/2004;16:00;Coritiba/PR;1x0;Botafogo/RJ
1;24/07/2004;16:00;Criciúma/SC;4x1;Atlético/PR
1;24/07/2004;17:00;Vitória/BA;3x2;Guarani/SP
1;24/07/2004;18:00;Flamengo/RJ;0x0;Atlético/MG
1;24/07/2004;18:00;Cruzeiro/MG;0x1;São Caetano/SP
1;24/07/2004;20:30;Goiás/GO;3x3;Santos/SP
1;24/07/2004;20:30;Palmeiras/SP;0x0;Figueirense/SC
1;24/07/2004;20:30;Ponte Preta/SP;1x0;Grêmio/RS
1;24/07/2004;20:30;Paraná/PR;2x0;Paysandu/PA
1;28/07/2004;20:30;Grêmio/RS;4x0;Vitória/BA
1;28/07/2004;20:30;Botafogo/RJ;0x0;Flamengo/RJ
1;28/07/2004;20:30;Paysandu/PA;2x2;Criciúma/SC
1;28/07/2004;20:30;Atlético/PR;4x0;Ponte Preta/SP
1;28/07/2004;20:30;Corinthians/SP;1x0;Cruzeiro/MG
1;28/07/2004;21:45;Figueirense/SC;2x1;Fluminense/RJ
1;28/07/2004;21:45;Guarani/SP;1x0;Palmeiras/SP
1;28/07/2004;21:45;Juventude/RS;1x2;São Paulo/SP
1;29/07/2004;20:30;Vasco/RJ;3x1;Goiás/GO
1;29/07/2004;20:30;São Caetano/SP;2x0;Internacional/RS
1;29/07/2004;20:30;Atlético/MG;4x1;Paraná/PR
1;29/07/2004;20:30;Santos/SP;4x2;Coritiba/PR
1;31/07/2004;16:00;Atlético/PR;0x0;Grêmio/RS
1;31/07/2004;18:00;Fluminense/RJ;0x0;Cruzeiro/MG
1;01/08/2004;16:00;Flamengo/RJ;0x1;Palmeiras/SP
1;01/08/2004;16:00;Juventude/RS;1x1;Vasco/RJ
1;01/08/2004;16:00;Atlético/MG;3x1;Figueirense/SC
1;01/08/2004;16:00;Corinthians/SP;2x0;São Caetano/SP
1;01/08/2004;16:00;Santos/SP;6x0;Paysandu/PA
1;01/08/2004;16:00;Criciúma/SC;3x1;Ponte Preta/SP
1;01/08/2004;17:00;Vitória/BA;2x2;Coritiba/PR
1;01/08/2004;17:00;Goiás/GO;3x0;Paraná/PR
1;01/08/2004;18:00;Internacional/RS;1x1;São Paulo/SP
1;01/08/2004;18:00;Guarani/SP;0x2;Botafogo/RJ
1;04/08/2004;20:30;Ponte Preta/SP;3x2;Fluminense/RJ
1;04/08/2004;20:30;Palmeiras/SP;0x3;Goiás/GO
1;04/08/2004;20:30;Paysandu/PA;2x1;Atlético/MG
1;04/08/2004;20:30;Figueirense/SC;1x1;Guarani/SP
1;04/08/2004;20:30;São Caetano/SP;0x3;Atlético/PR
1;04/08/2004;20:30;Paraná/PR;0x3;Criciúma/SC
1;04/08/2004;21:45;Grêmio/RS;3x1;Santos/SP
1;04/08/2004;21:45;Vasco/RJ;1x3;Corinthians/SP
1;04/08/2004;21:45;Coritiba/PR;1x0;Flamengo/RJ
1;05/08/2004;20:30;Botafogo/RJ;0x1;Juventude/RS
1;05/08/2004;20:30;Cruzeiro/MG;2x0;Internacional/RS
