,Data,Horário,Camp.,Rodada,Dia,Local,Resultado,GP,GC,Oponente,xG,xGA,Posse,Público,Capitão,Formação,Árbitro,Relatório da Partida,Notas,id,fgk_equipe
537,2022-05-18,21:30,Sudamericana,Estágio de grupos,qua,Em casa,V,1,0,f052bc76,,,55,,João Paulo,4-2-3-1,Jesús Valenzuela,https://fbref.com/pt/partidas/239248f2/Santos-La-Calera-2022Maio18-Copa-Sudamericana,,239248f2,712c528f
538,2022-05-21,18:30,Série A,Rodada da semana 7,sáb,Em casa,E,0,0,2f335e17,1.4,0.7,51,25.797,João Paulo,4-2-3-1,Savio Pereira,https://fbref.com/pt/partidas/7e31d180/Santos-Ceara-2022Maio21-Serie-A,,7e31d180,712c528f
539,2022-05-24,19:15,Sudamericana,Estágio de grupos,ter,Em casa,E,1,1,06c1606c,,,58,,João Paulo,4-2-3-1,Augusto Menéndez,https://fbref.com/pt/partidas/901b4cff/Santos-Banfield-2022Maio24-Copa-Sudamericana,,901b4cff,712c528f
540,2022-05-29,16:00,Série A,Rodada da semana 8,dom,Em casa,D,0,1,abdce579,1.7,1.8,45,14.220,João Paulo,4-3-3,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/d2e3572b/Santos-Palmeiras-2022Maio29-Serie-A,,d2e3572b,712c528f
541,2022-06-04,19:00,Série A,Rodada da semana 9,sáb,Visitante,E,2,2,2091c619,2.1,1.6,58,19.323,João Paulo,4-3-3,Braulio da Silva Machado,https://fbref.com/pt/partidas/fe77ed9b/Atletico-Paranaense-Santos-2022Junho4-Serie-A,,fe77ed9b,712c528f
542,2022-06-08,21:30,Série A,Rodada da semana 10,qua,Em casa,E,1,1,6f7e1f03,3.9,1.0,51,8.845,João Paulo,4-2-3-1,Ramon Abatti Abel,https://fbref.com/pt/partidas/8e04e63c/Santos-Internacional-2022Junho8-Serie-A,,8e04e63c,712c528f
543,2022-06-11,19:00,Série A,Rodada da semana 11,sáb,Visitante,E,1,1,422bb734,1.8,1.5,33,26.501,João Paulo,4-2-3-1,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/4d89098c/Atletico-Mineiro-Santos-2022Junho11-Serie-A,,4d89098c,712c528f
544,2022-06-14,21:30,Série A,Rodada da semana 12,ter,Visitante,V,2,1,d081b697,1.1,0.6,65,3.025,João Paulo,4-2-3-1,Rodolpho Toski Marques,https://fbref.com/pt/partidas/7febaea3/Juventude-Santos-2022Junho14-Serie-A,,7febaea3,712c528f
545,2022-06-18,21:00,Série A,Rodada da semana 13,sáb,Em casa,E,2,2,f98930d1,2.2,1.5,43,10.924,João Paulo,4-2-3-1,Douglas Marques das Flores,https://fbref.com/pt/partidas/82430b39/Santos-Bragantino-2022Junho18-Serie-A,,82430b39,712c528f
546,2022-06-25,19:00,Série A,Rodada da semana 14,sáb,Visitante,E,0,0,bf4acd28,0.5,0.4,39,40.842,Felipe Jonatan,4-2-3-1,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/4bf12498/Corinthians-Santos-2022Junho25-Serie-A,,4bf12498,712c528f
547,2022-06-29,20:30,Sudamericana,Oitavas de final,qua,Visitante,E,1,1,7701ed02,,,55,,João Paulo,4-3-3,Gery Vargas,https://fbref.com/pt/partidas/8cb8fc63/Deportivo-Tachira-Santos-2022Junho29-Copa-Sudamericana,Jogo de ida/volta 1 de 2,8cb8fc63,712c528f
548,2022-07-02,19:00,Série A,Rodada da semana 15,sáb,Em casa,D,1,2,639950ae,0.7,2.8,47,12.464,João Paulo,4-2-3-1,Anderson Daronco,https://fbref.com/pt/partidas/7e56f099/Santos-Flamengo-2022Julho2-Serie-A,,7e56f099,712c528f
549,2022-07-06,21:30,Sudamericana,Oitavas de final,qua,Em casa,E,1 (2),1 (4),7701ed02,,,51,11.081,João Paulo,4-2-3-1,Kevin Ortega,https://fbref.com/pt/partidas/107ef2c1/Santos-Deportivo-Tachira-2022Julho6-Copa-Sudamericana,Jogo de ida/volta 2 de 2; Dep Táchira venceu; Dep Táchira venceu por,107ef2c1,712c528f
550,2022-07-10,18:00,Série A,Rodada da semana 16,dom,Em casa,V,1,0,32d508ca,1.2,1.0,49,8.588,João Paulo,4-2-3-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/f695fc6b/Santos-Atletico-Goianiense-2022Julho10-Serie-A,,f695fc6b,712c528f
551,2022-07-16,19:00,Série A,Rodada da semana 17,sáb,Visitante,D,0,1,f205258a,0.5,1.9,59,8.674,João Paulo,4-2-3-1,Paulo Roberto Alves Júnior,https://fbref.com/pt/partidas/490b2fd3/Avai-Santos-2022Julho16-Serie-A,,490b2fd3,712c528f
552,2022-07-20,21:30,Série A,Rodada da semana 18,qua,Em casa,V,2,0,d9fdd9d9,1.8,1.4,36,8.453,João Paulo,4-2-3-1,Ramon Abatti Abel,https://fbref.com/pt/partidas/6515d282/Santos-Botafogo-RJ-2022Julho20-Serie-A,,6515d282,712c528f
553,2022-07-24,19:00,Série A,Rodada da semana 19,dom,Visitante,E,0,0,a9d0ab0e,0.9,1.0,48,19.902,João Paulo,4-1-4-1,Wilton Sampaio,https://fbref.com/pt/partidas/a7aca05f/Fortaleza-Santos-2022Julho24-Serie-A,,a7aca05f,712c528f
554,2022-08-01,20:00,Série A,Rodada da semana 20,seg,Em casa,E,2,2,84d9701c,1.0,1.2,33,11.943,João Paulo,4-2-3-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/3c2c584d/Santos-Fluminense-2022Agosto1-Serie-A,,3c2c584d,712c528f
555,2022-08-08,20:00,Série A,Rodada da semana 21,seg,Visitante,V,2,1,d680d257,1.2,1.1,52,22.691,João Paulo,4-2-3-1,Paulo Cesar Zanovelli da Silva,https://fbref.com/pt/partidas/c0e45b91/Coritiba-Santos-2022Agosto8-Serie-A,,c0e45b91,712c528f
556,2022-08-14,18:00,Série A,Rodada da semana 22,dom,Visitante,D,0,1,1f68d780,0.3,0.6,60,2.978,João Paulo,4-2-3-1,Paulo Roberto Alves Júnior,https://fbref.com/pt/partidas/72732962/America-MG-Santos-2022Agosto14-Serie-A,,72732962,712c528f
557,2022-08-21,19:00,Série A,Rodada da semana 23,dom,Em casa,V,1,0,5f232eb1,0.3,0.9,29,12.598,Maicon,4-5-1,Wilton Sampaio,https://fbref.com/pt/partidas/c130894f/Santos-Sao-Paulo-2022Agosto21-Serie-A,,c130894f,712c528f
558,2022-08-28,17:00,Série A,Rodada da semana 24,dom,Visitante,E,0,0,f0e6fb14,0.5,1.3,53,19.136,Eduardo Gabriel,4-3-3,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/eaf37b7a/Cuiaba-Santos-2022Agosto28-Serie-A,,eaf37b7a,712c528f
559,2022-09-05,20:00,Série A,Rodada da semana 25,seg,Em casa,D,1,2,78c617cc,1.5,0.9,66,11.497,João Paulo,4-3-3,Anderson Daronco,https://fbref.com/pt/partidas/7352992c/Santos-Goias-2022Setembro5-Serie-A,,7352992c,712c528f
560,2022-09-10,16:30,Série A,Rodada da semana 26,sáb,Visitante,D,1,2,2f335e17,0.9,0.8,56,38.339,João Paulo,4-3-3,Braulio da Silva Machado,https://fbref.com/pt/partidas/19fd8e2d/Ceara-Santos-2022Setembro10-Serie-A,,19fd8e2d,712c528f
561,2022-09-18,18:30,Série A,Rodada da semana 27,dom,Visitante,D,0,1,abdce579,0.6,1.0,46,40.337,João Paulo,4-4-2,Wilton Sampaio,https://fbref.com/pt/partidas/a39a054a/Palmeiras-Santos-2022Setembro18-Serie-A,,a39a054a,712c528f
562,2022-09-27,21:00,Série A,Rodada da semana 28,ter,Em casa,V,2,0,2091c619,0.8,0.8,49,7.464,Carlos Sánchez,4-4-2,Braulio da Silva Machado,https://fbref.com/pt/partidas/3c531a05/Santos-Atletico-Paranaense-2022Setembro27-Serie-A,,3c531a05,712c528f
563,2022-10-01,15:00,Série A,Rodada da semana 29,sáb,Visitante,D,0,1,6f7e1f03,0.3,1.0,52,30.858,Carlos Sánchez,4-2-3-1,Ramon Abatti Abel,https://fbref.com/pt/partidas/1113bcc4/Internacional-Santos-2022Outubro1-Serie-A,,1113bcc4,712c528f
564,2022-10-05,21:30,Série A,Rodada da semana 30,qua,Em casa,D,1,2,422bb734,2.0,1.2,44,9.278,Carlos Sánchez,4-2-3-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/faa38125/Santos-Atletico-Mineiro-2022Outubro5-Serie-A,,faa38125,712c528f
565,2022-10-10,20:00,Série A,Rodada da semana 31,seg,Em casa,V,4,1,d081b697,2.3,0.7,50,9.171,Carlos Sánchez,4-2-3-1,Jose Mendonca da Silva Junior,https://fbref.com/pt/partidas/9b362b8b/Santos-Juventude-2022Outubro10-Serie-A,,9b362b8b,712c528f
566,2022-10-17,20:00,Série A,Rodada da semana 32,seg,Visitante,V,2,0,f98930d1,0.4,1.7,44,6.705,João Paulo,4-2-3-1,Paulo Cesar Zanovelli da Silva,https://fbref.com/pt/partidas/a7da5ed7/Bragantino-Santos-2022Outubro17-Serie-A,,a7da5ed7,712c528f
567,2022-10-22,19:00,Série A,Rodada da semana 33,sáb,Em casa,D,0,1,bf4acd28,0.8,0.4,53,,João Paulo,4-2-3-1,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/afe9f928/Santos-Corinthians-2022Outubro22-Serie-A,,afe9f928,712c528f
568,2022-10-25,21:45,Série A,Rodada da semana 34,ter,Visitante,D,2,3,639950ae,0.7,2.0,46,44.679,João Paulo,4-2-3-1,André Luiz de Freitas Castro,https://fbref.com/pt/partidas/79eb87a2/Flamengo-Santos-2022Outubro25-Serie-A,,79eb87a2,712c528f
569,2022-11-02,19:00,Série A,Rodada da semana 35,qua,Visitante,V,3,2,32d508ca,0.6,1.9,45,,Carlos Sánchez,4-3-3,Anderson Daronco,https://fbref.com/pt/partidas/b2d44fdc/Atletico-Goianiense-Santos-2022Novembro2-Serie-A,,b2d44fdc,712c528f
570,2022-11-05,16:30,Série A,Rodada da semana 36,sáb,Em casa,E,1,1,f205258a,1.3,1.2,56,,João Paulo,4-2-3-1,Caio Max Augusto Vieira,https://fbref.com/pt/partidas/80c7bc18/Santos-Avai-2022Novembro5-Serie-A,,80c7bc18,712c528f
571,2022-11-10,20:00,Série A,Rodada da semana 37,qui,Visitante,D,0,3,d9fdd9d9,0.4,1.3,54,,João Paulo,4-2-3-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/1af9ccef/Botafogo-RJ-Santos-2022Novembro10-Serie-A,,1af9ccef,712c528f
572,2022-11-13,16:00,Série A,Rodada da semana 38,dom,Em casa,D,0,2,a9d0ab0e,1.0,1.4,48,,João Paulo,4-2-3-1,Wagner do Nascimento Magalhães,https://fbref.com/pt/partidas/2e955317/Santos-Fortaleza-2022Novembro13-Serie-A,,2e955317,712c528f
573,2022-04-10,11:00,Série A,Rodada da semana 1,dom,Visitante,D,0,3,d680d257,0.4,1.7,49,17.788,Elvis Vieira Araújo,4-4-2,Raphael Claus,https://fbref.com/pt/partidas/d5497370/Coritiba-Goias-2022Abril10-Serie-A,,d5497370,78c617cc
574,2022-04-16,16:30,Série A,Rodada da semana 2,sáb,Em casa,E,1,1,abdce579,0.8,1.9,25,12.864,Tadeu,4-3-3,Braulio da Silva Machado,https://fbref.com/pt/partidas/449b7640/Goias-Palmeiras-2022Abril16-Serie-A,,449b7640,78c617cc
575,2022-04-25,20:00,Série A,Rodada da semana 3,seg,Visitante,D,2,3,f205258a,2.1,2.1,59,5.883,Fellipe Bastos,4-3-3,Antonio Dib Moraes de Sousa,https://fbref.com/pt/partidas/cf9391e1/Avai-Goias-2022Abril25-Serie-A,,cf9391e1,78c617cc
576,2022-04-30,18:30,Série A,Rodada da semana 4,sáb,Em casa,E,2,2,422bb734,1.0,2.0,31,10.165,Tadeu,5-4-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/4e75702b/Goias-Atletico-Mineiro-2022Abril30-Serie-A,,4e75702b,78c617cc
577,2022-05-08,16:00,Série A,Rodada da semana 5,dom,Visitante,V,1,0,32d508ca,0.9,2.4,24,5.431,Tadeu,5-4-1,Wagner do Nascimento Magalhães,https://fbref.com/pt/partidas/4d4a25b0/Atletico-Goianiense-Goias-2022Maio8-Serie-A,,4d4a25b0,78c617cc
578,2022-05-15,19:00,Série A,Rodada da semana 6,dom,Em casa,V,1,0,712c528f,1.8,1.2,32,11.070,Tadeu,5-4-1,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/f00e7f09/Goias-Santos-2022Maio15-Serie-A,,f00e7f09,78c617cc
579,2022-05-21,16:30,Série A,Rodada da semana 7,sáb,Visitante,D,0,1,639950ae,0.6,1.3,37,4.722,Tadeu,5-4-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/8d3b6328/Flamengo-Goias-2022Maio21-Serie-A,,8d3b6328,78c617cc
580,2022-05-28,16:30,Série A,Rodada da semana 8,sáb,Em casa,E,1,1,f98930d1,0.9,1.0,52,6.283,Tadeu,5-4-1,Ramon Abatti Abel,https://fbref.com/pt/partidas/83119083/Goias-Bragantino-2022Maio28-Serie-A,,83119083,78c617cc
581,2022-06-06,20:00,Série A,Rodada da semana 9,seg,Visitante,V,2,1,d9fdd9d9,1.9,0.6,38,30.954,Tadeu,5-4-1,Paulo Henrique Schleinch Vollkopf,https://fbref.com/pt/partidas/db6e24ad/Botafogo-RJ-Goias-2022Junho6-Serie-A,,db6e24ad,78c617cc
582,2022-06-09,20:00,Série A,Rodada da semana 10,qui,Visitante,E,1,1,a9d0ab0e,0.5,1.2,49,30.017,Tadeu,5-4-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/78f6ebb6/Fortaleza-Goias-2022Junho9-Serie-A,,78f6ebb6,78c617cc
583,2022-06-12,16:00,Série A,Rodada da semana 11,dom,Em casa,E,1,1,2f335e17,1.3,1.6,50,9.011,Tadeu,3-4-3,Wagner do Nascimento Magalhães,https://fbref.com/pt/partidas/9292c1ad/Goias-Ceara-2022Junho12-Serie-A,,9292c1ad,78c617cc
584,2022-06-15,20:30,Série A,Rodada da semana 12,qua,Em casa,D,1,2,6f7e1f03,0.5,1.5,53,8.892,Tadeu,3-4-3,Caio Max Augusto Vieira,https://fbref.com/pt/partidas/3049aab7/Goias-Internacional-2022Junho15-Serie-A,,3049aab7,78c617cc
585,2022-06-19,16:00,Série A,Rodada da semana 13,dom,Visitante,D,0,1,bf4acd28,0.3,1.6,35,35.900,Tadeu,4-4-2,Braulio da Silva Machado,https://fbref.com/pt/partidas/81241305/Corinthians-Goias-2022Junho19-Serie-A,,81241305,78c617cc
586,2022-06-26,18:00,Série A,Rodada da semana 14,dom,Em casa,V,1,0,f0e6fb14,0.9,1.1,46,8.871,Tadeu,3-4-3,Rodolpho Toski Marques,https://fbref.com/pt/partidas/b67b0c59/Goias-Cuiaba-2022Junho26-Serie-A,,b67b0c59,78c617cc
587,2022-07-03,18:00,Série A,Rodada da semana 15,dom,Visitante,D,0,1,1f68d780,1.1,1.4,47,2.339,Tadeu,3-4-3,Caio Max Augusto Vieira,https://fbref.com/pt/partidas/c335f643/America-MG-Goias-2022Julho3-Serie-A,,c335f643,78c617cc
588,2022-07-09,20:30,Série A,Rodada da semana 16,sáb,Em casa,V,2,1,2091c619,1.0,2.4,35,9.044,Tadeu,3-5-2,Raphael Claus,https://fbref.com/pt/partidas/df692903/Goias-Atletico-Paranaense-2022Julho9-Serie-A,,df692903,78c617cc
589,2022-07-17,11:00,Série A,Rodada da semana 17,dom,Visitante,E,0,0,d081b697,0.7,2.7,39,4.406,Tadeu,4-4-2,Vinicius Gonçalves Dias Araujo,https://fbref.com/pt/partidas/b101f9b0/Juventude-Goias-2022Julho17-Serie-A,,b101f9b0,78c617cc
590,2022-07-20,19:00,Série A,Rodada da semana 18,qua,Em casa,D,2,3,84d9701c,1.0,1.1,28,11.974,Tadeu,4-4-2,Paulo Roberto Alves Júnior,https://fbref.com/pt/partidas/537b743c/Goias-Fluminense-2022Julho20-Serie-A,,537b743c,78c617cc
591,2022-07-23,19:00,Série A,Rodada da semana 19,sáb,Visitante,E,3,3,5f232eb1,0.8,2.4,37,39.283,Tadeu,4-4-2,Caio Max Augusto Vieira,https://fbref.com/pt/partidas/6f7b9343/Sao-Paulo-Goias-2022Julho23-Serie-A,,6f7b9343,78c617cc
592,2022-07-30,16:30,Série A,Rodada da semana 20,sáb,Em casa,V,1,0,d680d257,1.4,1.6,49,11.267,Tadeu,4-4-2,Wagner do Nascimento Magalhães,https://fbref.com/pt/partidas/f82301a7/Goias-Coritiba-2022Julho30-Serie-A,,f82301a7,78c617cc
593,2022-08-07,16:00,Série A,Rodada da semana 21,dom,Visitante,D,0,3,abdce579,0.6,2.5,44,38.801,,3-5-2,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/14bdc0b5/Palmeiras-Goias-2022Agosto7-Serie-A,,14bdc0b5,78c617cc
594,2022-08-13,16:30,Série A,Rodada da semana 22,sáb,Em casa,E,1,1,f205258a,1.0,1.7,47,10.831,Tadeu,4-2-3-1,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/307f6d95/Goias-Avai-2022Agosto13-Serie-A,,307f6d95,78c617cc
595,2022-08-20,16:30,Série A,Rodada da semana 23,sáb,Visitante,V,1,0,422bb734,0.1,2.1,28,31.650,Tadeu,4-1-4-1,Vinicius Gonçalves Dias Araujo,https://fbref.com/pt/partidas/650503bd/Atletico-Mineiro-Goias-2022Agosto20-Serie-A,,650503bd,78c617cc
596,2022-08-27,16:30,Série A,Rodada da semana 24,sáb,Em casa,V,2,1,32d508ca,1.3,0.5,32,13.411,Tadeu,4-1-4-1,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/2de71fe9/Goias-Atletico-Goianiense-2022Agosto27-Serie-A,,2de71fe9,78c617cc
597,2022-09-05,20:00,Série A,Rodada da semana 25,seg,Visitante,V,2,1,712c528f,0.9,1.5,34,11.497,Tadeu,4-1-4-1,Anderson Daronco,https://fbref.com/pt/partidas/7352992c/Santos-Goias-2022Setembro5-Serie-A,,7352992c,78c617cc
598,2022-09-11,19:00,Série A,Rodada da semana 26,dom,Em casa,E,1,1,639950ae,0.7,1.7,30,13.798,Tadeu,4-1-4-1,Ramon Abatti Abel,https://fbref.com/pt/partidas/0689e703/Goias-Flamengo-2022Setembro11-Serie-A,,0689e703,78c617cc
599,2022-09-18,11:00,Série A,Rodada da semana 27,dom,Visitante,E,1,1,f98930d1,1.0,1.8,41,3.984,Tadeu,4-2-3-1,Jose Mendonca da Silva Junior,https://fbref.com/pt/partidas/a199b921/Bragantino-Goias-2022Setembro18-Serie-A,,a199b921,78c617cc
600,2022-09-28,21:45,Série A,Rodada da semana 28,qua,Em casa,D,0,1,d9fdd9d9,0.2,0.7,44,10.774,Tadeu,4-2-3-1,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/2b22c465/Goias-Botafogo-RJ-2022Setembro28-Serie-A,,2b22c465,78c617cc
601,2022-10-01,19:00,Série A,Rodada da semana 29,sáb,Em casa,D,0,1,a9d0ab0e,0.7,1.1,54,9.898,Tadeu,4-2-3-1,Raphael Claus,https://fbref.com/pt/partidas/764062e4/Goias-Fortaleza-2022Outubro1-Serie-A,,764062e4,78c617cc
602,2022-10-05,19:00,Série A,Rodada da semana 30,qua,Visitante,E,1,1,2f335e17,1.2,1.0,48,16.702,Tadeu,4-1-4-1,Vinicius Gonçalves Dias Araujo,https://fbref.com/pt/partidas/b6e0f157/Ceara-Goias-2022Outubro5-Serie-A,,b6e0f157,78c617cc
603,2022-10-09,11:00,Série A,Rodada da semana 31,dom,Visitante,D,2,4,6f7e1f03,2.0,2.5,39,31.554,Tadeu,4-1-4-1,Edina Alves Batista,https://fbref.com/pt/partidas/bd182a29/Internacional-Goias-2022Outubro9-Serie-A,,bd182a29,78c617cc
604,2022-10-23,17:00,Série A,Rodada da semana 33,dom,Visitante,V,2,1,f0e6fb14,0.6,1.6,29,,Tadeu,5-4-1,Dyorgines José Padovani Andrade,https://fbref.com/pt/partidas/e1fd3cf2/Cuiaba-Goias-2022Outubro23-Serie-A,,e1fd3cf2,78c617cc
605,2022-10-26,21:45,Série A,Rodada da semana 34,qua,Em casa,E,2,2,1f68d780,0.8,1.6,46,7.274,Tadeu,4-1-4-1,Wagner do Nascimento Magalhães,https://fbref.com/pt/partidas/5506f4fe/Goias-America-MG-2022Outubro26-Serie-A,,5506f4fe,78c617cc
606,2022-10-29,19:30,Série A,Rodada da semana 32,sáb,Em casa,E,0,0,bf4acd28,1.3,1.2,30,9.497,Tadeu,5-4-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/60f698d2/Goias-Corinthians-2022Outubro29-Serie-A,,60f698d2,78c617cc
607,2022-11-02,16:00,Série A,Rodada da semana 35,qua,Visitante,D,2,3,2091c619,0.8,2.7,54,,Tadeu,3-4-3,Leandro Pedro Vuaden,https://fbref.com/pt/partidas/d16cf0cb/Atletico-Paranaense-Goias-2022Novembro2-Serie-A,,d16cf0cb,78c617cc
608,2022-11-05,19:00,Série A,Rodada da semana 36,sáb,Em casa,V,1,0,d081b697,0.7,0.7,51,,Tadeu,4-2-3-1,Edina Alves Batista,https://fbref.com/pt/partidas/35877f17/Goias-Juventude-2022Novembro5-Serie-A,,35877f17,78c617cc
609,2022-11-09,19:00,Série A,Rodada da semana 37,qua,Visitante,D,0,3,84d9701c,0.5,2.0,24,,Tadeu,4-4-2,Paulo Cesar Zanovelli da Silva,https://fbref.com/pt/partidas/57078690/Fluminense-Goias-2022Novembro9-Serie-A,,57078690,78c617cc
610,2022-11-13,16:00,Série A,Rodada da semana 38,dom,Em casa,D,0,4,5f232eb1,0.2,1.7,36,,Tadeu,4-2-3-1,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/4109339a/Goias-Sao-Paulo-2022Novembro13-Serie-A,,4109339a,78c617cc
611,2022-04-06,19:00,Libertadores,Estágio de grupos,qua,Em casa,V,2,0,26ebba72,1.9,1.0,55,,Leo Ortiz,4-4-2,Kevin Ortega,https://fbref.com/pt/partidas/52428078/Bragantino-Nacional-2022Abril6-Copa-Libertadores,,52428078,f98930d1
612,2022-04-11,20:00,Série A,Rodada da semana 1,seg,Visitante,E,2,2,d081b697,1.0,1.5,50,3.300,Cleiton Schwengber,4-2-3-1,Rodolpho Toski Marques,https://fbref.com/pt/partidas/41784f00/Juventude-Bragantino-2022Abril11-Serie-A,,41784f00,f98930d1
613,2022-04-14,21:00,Libertadores,Estágio de grupos,qui,Visitante,E,2,2,41c139b6,0.6,1.5,47,6.826,Leo Ortiz,4-4-2,John J. Ospina,https://fbref.com/pt/partidas/82ce241f/Velez-Sarsf-Bragantino-2022Abril14-Copa-Libertadores,,82ce241f,f98930d1
614,2022-04-17,18:00,Série A,Rodada da semana 2,dom,Em casa,V,4,0,32d508ca,1.4,0.2,57,2.351,Leo Ortiz,4-2-3-1,Paulo Roberto Alves Júnior,https://fbref.com/pt/partidas/bc95571d/Bragantino-Atletico-Goianiense-2022Abril17-Serie-A,,bc95571d,f98930d1
615,2022-04-23,16:30,Série A,Rodada da semana 3,sáb,Em casa,E,1,1,5f232eb1,2.0,2.0,33,8.040,Cleiton Schwengber,4-4-2,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/9ce46943/Bragantino-Sao-Paulo-2022Abril23-Serie-A,,9ce46943,f98930d1
616,2022-04-26,19:15,Libertadores,Estágio de grupos,ter,Visitante,D,0,2,df734df9,0.5,2.3,62,,Leo Ortiz,4-2-3-1,Kevin Ortega,https://fbref.com/pt/partidas/9b128058/Estudiantes-Bragantino-2022Abril26-Copa-Libertadores,,9b128058,f98930d1
617,2022-04-30,16:30,Série A,Rodada da semana 4,sáb,Visitante,V,1,0,2f335e17,1.2,0.7,44,23.211,Leo Ortiz,4-2-3-1,Ramon Abatti Abel,https://fbref.com/pt/partidas/8bce6549/Ceara-Bragantino-2022Abril30-Serie-A,,8bce6549,f98930d1
618,2022-05-05,21:00,Libertadores,Estágio de grupos,qui,Em casa,E,1,1,41c139b6,0.9,1.0,57,,Leo Ortiz,4-2-3-1,John J. Ospina,https://fbref.com/pt/partidas/f8541a07/Bragantino-Velez-Sarsf-2022Maio5-Copa-Libertadores,,f8541a07,f98930d1
619,2022-05-08,18:00,Série A,Rodada da semana 5,dom,Em casa,D,0,1,bf4acd28,0.5,0.2,58,9.993,Cleiton Schwengber,4-2-3-1,Raphael Claus,https://fbref.com/pt/partidas/402b08ad/Bragantino-Corinthians-2022Maio8-Serie-A,,402b08ad,f98930d1
620,2022-05-11,20:30,Série A,Rodada da semana 7,qua,Em casa,E,1,1,422bb734,0.8,0.9,38,5.222,Leo Ortiz,4-2-3-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/d54c59f6/Bragantino-Atletico-Mineiro-2022Maio11-Serie-A,,d54c59f6,f98930d1
621,2022-05-14,16:30,Série A,Rodada da semana 6,sáb,Visitante,D,0,2,abdce579,0.4,1.8,51,36.123,Cleiton Schwengber,4-2-3-1,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/18175b16/Palmeiras-Bragantino-2022Maio14-Serie-A,,18175b16,f98930d1
622,2022-05-17,19:15,Libertadores,Estágio de grupos,ter,Em casa,D,0,1,df734df9,0.5,0.5,61,4.769,Ytalo,4-3-3,Juan Benítez,https://fbref.com/pt/partidas/84e523a7/Bragantino-Estudiantes-2022Maio17-Copa-Libertadores,,84e523a7,f98930d1
623,2022-05-24,19:15,Libertadores,Estágio de grupos,ter,Visitante,D,0,3,26ebba72,0.9,3.1,64,,Leo Ortiz,4-2-3-1,Wilmar Roldán,https://fbref.com/pt/partidas/8f848fcb/Nacional-Bragantino-2022Maio24-Copa-Libertadores,,8f848fcb,f98930d1
624,2022-05-28,16:30,Série A,Rodada da semana 8,sáb,Visitante,E,1,1,78c617cc,1.0,0.9,48,6.283,Cleiton Schwengber,4-2-3-1,Ramon Abatti Abel,https://fbref.com/pt/partidas/83119083/Goias-Bragantino-2022Maio28-Serie-A,,83119083,f98930d1
625,2022-06-05,19:00,Série A,Rodada da semana 9,dom,Em casa,D,0,2,6f7e1f03,0.6,1.5,49,3.062,Cleiton Schwengber,4-2-3-1,Wagner do Nascimento Magalhães,https://fbref.com/pt/partidas/b3effba3/Bragantino-Internacional-2022Junho5-Serie-A,,b3effba3,f98930d1
626,2022-06-08,20:30,Série A,Rodada da semana 10,qua,Em casa,V,1,0,639950ae,1.3,1.3,32,8.627,Leo Ortiz,4-2-3-1,Wilton Sampaio,https://fbref.com/pt/partidas/c9551049/Bragantino-Flamengo-2022Junho8-Serie-A,,c9551049,f98930d1
627,2022-06-11,18:00,Série A,Rodada da semana 11,sáb,Visitante,E,1,1,f0e6fb14,0.9,1.8,56,4.476,Leo Ortiz,4-2-3-1,Paulo Roberto Alves Júnior,https://fbref.com/pt/partidas/313c559d/Cuiaba-Bragantino-2022Junho11-Serie-A,,313c559d,f98930d1
628,2022-06-15,19:00,Série A,Rodada da semana 12,qua,Em casa,V,4,2,d680d257,1.7,1.2,51,2.352,Leo Ortiz,4-2-3-1,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/c5c8bded/Bragantino-Coritiba-2022Junho15-Serie-A,,c5c8bded,f98930d1
629,2022-06-18,21:00,Série A,Rodada da semana 13,sáb,Visitante,E,2,2,712c528f,1.5,2.2,57,10.924,Cleiton Schwengber,4-2-3-1,Douglas Marques das Flores,https://fbref.com/pt/partidas/82430b39/Santos-Bragantino-2022Junho18-Serie-A,,82430b39,f98930d1
